1000	C	1000									
3109	D	4751772									
3111	A	4754883									
3111	A	4757994									
3111	C	4761105									
3112	A	4764217									
3113	C	4767330									
3115	B	4770445									
3116	B	4773561									
3116	B	4776677									
3116	C	4779793									
3117	D	4782910									
3117	D	4786027									
3119	E	4789146									
3120	C	4792266									
3120	E	4795386									
3120	B	4798506									
3122	A	4801628									
3122	A	4804750									
3124	A	4807874									
3124	E	4810998									
3124	E	4814122									
3125	E	4817247									
3126	C	4820373									
3126	E	4823499									
3129	A	4826628									
3129	A	4829757									
3129	B	4832886									
3130	A	4836016									
3130	C	4839146									
3131	C	4842277									
3131	A	4845408									
3133	E	4848541									
3135	E	4851676									
3137	A	4854813									
3137	E	4857950									
3138	D	4861088									
3139	A	4864227									
3140	A	4867367									
3140	D	4870507									
3140	A	4873647									
3140	C	4876787									
3141	A	4879928									
3143	A	4883071									
3144	A	4886215									
3145	B	4889360									
3145	B	4892505									
3146	E	4895651									
3147	B	4898798									
3147	B	4901945									
3149	E	4905094									
3149	E	4908243									
3151	E	4911394									
3152	A	4914546									
3153	B	4917699									
3155	D	4920854									
3156	B	4924010									
3156	C	4927166									
3158	A	4930324									
3158	B	4933482									
3161	B	4936643									
3162	C	4939805									
3163	A	4942968									
3163	D	4946131									
3163	D	4949294									
3166	B	4952460									
3167	A	4955627									
3168	E	4958795									
3170	A	4961965									
3170	A	4965135									
3170	D	4968305									
3171	A	4971476									
3172	A	4974648									
3172	B	4977820									
3172	A	4980992									
3173	B	4984165									
3175	C	4987340									
3176	D	4990516									
3176	B	4993692									
3178	B	4996870									
3179	D	5000049									
3181	A	5003230									
3181	A	5006411									
3181	B	5009592									
3183	E	5012775									
3183	C	5015958									
3184	C	5019142									
3185	A	5022327									
3187	D	5025514									
3187	D	5028701									
3187	E	5031888									
3188	B	5035076									
3188	E	5038264									
3192	B	5041456									
3193	B	5044649									
3193	C	5047842									
3195	B	5051037									
3196	E	5054233									
3197	A	5057430									
3199	C	5060629									
3200	D	5063829									
3202	E	5067031									
3203	E	5070234									
3204	E	5073438									
3204	E	5076642									
3204	C	5079846									
3206	D	5083052									
3207	A	5086259									
3207	B	5089466									
3210	A	5092676									
3210	E	5095886									
3211	B	5099097									
3211	D	5102308									
3212	C	5105520									
3216	B	5108736									
3217	A	5111953									
3218	E	5115171									
3219	E	5118390									
3219	E	5121609									
3221	A	5124830									
3222	A	5128052									
3224	E	5131276									
3225	A	5134501									
3229	E	5137730									
3231	A	5140961									
3231	C	5144192									
3231	B	5147423									
3231	B	5150654									
3232	B	5153886									
3234	C	5157120									
3235	E	5160355									
3235	B	5163590									
3235	E	5166825									
3236	D	5170061									
3237	D	5173298									
3238	C	5176536									
3240	E	5179776									
3241	A	5183017									
3241	B	5186258									
3242	E	5189500									
3242	C	5192742									
3243	B	5195985									
3243	D	5199228									
3245	C	5202473									
3245	A	5205718									
3246	C	5208964									
3248	B	5212212									
3248	C	5215460									
3249	C	5218709									
3249	D	5221958									
3251	E	5225209									
3252	E	5228461									
3253	C	5231714									
3253	C	5234967									
3255	E	5238222									
3255	B	5241477									
3258	B	5244735									
3258	A	5247993									
3260	C	5251253									
3261	A	5254514									
3264	D	5257778									
3265	C	5261043									
3265	B	5264308									
3265	E	5267573									
3266	D	5270839									
3267	C	5274106									
3268	B	5277374									
3271	C	5280645									
3271	A	5283916									
3272	B	5287188									
3273	C	5290461									
3274	D	5293735									
3274	B	5297009									
3275	B	5300284									
3277	D	5303561									
3278	E	5306839									
3280	D	5310119									
3280	C	5313399									
3280	A	5316679									
3280	D	5319959									
3281	A	5323240									
3282	D	5326522									
3282	B	5329804									
3282	D	5333086									
3283	E	5336369									
3285	D	5339654									
3285	E	5342939									
3287	A	5346226									
3288	C	5349514									
3288	E	5352802									
3289	A	5356091									
3289	C	5359380									
3290	C	5362670									
3290	E	5365960									
3290	D	5369250									
3291	A	5372541									
3292	A	5375833									
3293	E	5379126									
3294	B	5382420									
3295	C	5385715									
3296	D	5389011									
3296	E	5392307									
3297	A	5395604									
3298	A	5398902									
3298	B	5402200									
3299	A	5405499									
3300	D	5408799									
3300	A	5412099									
3301	E	5415400									
3301	B	5418701									
3302	B	5422003									
3302	D	5425305									
3302	C	5428607									
3303	A	5431910									
3303	B	5435213									
3303	D	5438516									
3303	E	5441819									
3304	A	5445123									
3304	B	5448427									
3304	E	5451731									
3306	A	5455037									
3306	D	5458343									
3307	E	5461650									
3309	C	5464959									
3310	E	5468269									
3311	A	5471580									
3311	C	5474891									
3311	E	5478202									
3312	D	5481514									
3313	D	5484827									
3314	D	5488141									
3317	B	5491458									
3318	D	5494776									
3320	E	5498096									
3320	B	5501416									
3321	A	5504737									
3323	A	5508060									
3323	A	5511383									
3324	D	5514707									
3325	B	5518032									
3325	A	5521357									
3325	A	5524682									
3326	A	5528008									
3326	A	5531334									
3326	B	5534660									
3327	A	5537987									
3327	C	5541314									
3329	B	5544643									
3330	A	5547973									
3331	D	5551304									
3332	D	5554636									
3332	A	5557968									
3334	A	5561302									
3335	D	5564637									
3337	B	5567974									
3338	B	5571312									
3339	D	5574651									
3340	E	5577991									
3340	E	5581331									
3341	C	5584672									
3344	E	5588016									
3345	C	5591361									
3346	A	5594707									
3347	E	5598054									
3348	A	5601402									
3351	B	5604753									
3351	A	5608104									
3351	D	5611455									
3352	C	5614807									
3353	A	5618160									
3355	A	5621515									
3357	D	5624872									
3357	B	5628229									
3359	E	5631588									
3359	E	5634947									
3360	D	5638307									
3361	A	5641668									
3362	E	5645030									
3362	C	5648392									
3363	C	5651755									
3363	E	5655118									
3365	A	5658483									
3365	B	5661848									
3365	E	5665213									
3367	B	5668580									
3367	E	5671947									
3368	D	5675315									
3369	B	5678684									
3369	E	5682053									
3370	D	5685423									
3371	C	5688794									
3374	D	5692168									
3376	E	5695544									
3376	C	5698920									
3383	C	5702303									
3383	D	5705686									
3383	C	5709069									
3384	D	5712453									
3384	A	5715837									
3385	D	5719222									
3385	A	5722607									
3385	D	5725992									
3385	C	5729377									
3389	D	5732766									
3389	D	5736155									
3389	A	5739544									
3389	D	5742933									
3390	D	5746323									
3391	A	5749714									
3392	D	5753106									
3392	B	5756498									
3393	D	5759891									
3394	C	5763285									
3395	E	5766680									
3397	A	5770077									
3397	B	5773474									
3398	D	5776872									
3398	B	5780270									
3400	D	5783670									
3400	D	5787070									
3401	C	5790471									
3401	B	5793872									
3403	C	5797275									
3404	A	5800679									
3406	A	5804085									
3407	E	5807492									
3407	A	5810899									
3408	B	5814307									
3409	D	5817716									
3410	E	5821126									
3411	E	5824537									
3414	C	5827951									
3415	A	5831366									
3415	E	5834781									
3416	B	5838197									
3417	A	5841614									
3417	D	5845031									
3418	A	5848449									
3418	C	5851867									
3418	A	5855285									
3420	A	5858705									
3421	C	5862126									
3421	C	5865547									
3423	A	5868970									
3425	B	5872395									
3425	C	5875820									
3425	A	5879245									
3425	B	5882670									
3427	C	5886097									
3428	C	5889525									
3428	C	5892953									
3429	D	5896382									
3429	E	5899811									
3430	D	5903241									
3430	B	5906671									
3430	A	5910101									
3430	E	5913531									
3432	C	5916963									
3433	A	5920396									
3434	D	5923830									
3435	B	5927265									
3436	A	5930701									
3441	B	5934142									
3441	E	5937583									
3441	A	5941024									
3442	D	5944466									
3444	D	5947910									
3447	A	5951357									
3447	B	5954804									
3447	D	5958251									
3447	B	5961698									
3448	C	5965146									
3450	A	5968596									
3450	B	5972046									
3450	C	5975496									
3451	B	5978947									
3452	D	5982399									
3452	C	5985851									
3452	E	5989303									
3452	D	5992755									
3453	A	5996208									
3455	E	5999663									
3457	B	6003120									
3457	C	6006577									
3459	A	6010036									
3459	A	6013495									
3459	E	6016954									
3459	A	6020413									
3460	E	6023873									
3461	E	6027334									
3463	A	6030797									
3465	D	6034262									
3465	C	6037727									
3465	A	6041192									
3467	B	6044659									
3468	D	6048127									
3470	E	6051597									
3473	B	6055070									
3473	B	6058543									
3476	A	6062019									
3478	A	6065497									
3478	D	6068975									
3478	B	6072453									
3479	B	6075932									
3482	B	6079414									
3483	A	6082897									
3485	E	6086382									
3486	B	6089868									
3490	B	6093358									
3491	A	6096849									
3492	D	6100341									
3492	D	6103833									
3493	B	6107326									
3493	E	6110819									
3496	E	6114315									
3501	B	6117816									
3501	D	6121317									
3502	E	6124819									
3502	B	6128321									
3503	B	6131824									
3504	C	6135328									
3504	B	6138832									
3505	E	6142337									
3505	B	6145842									
3506	E	6149348									
3507	A	6152855									
3508	D	6156363									
3509	D	6159872									
3509	A	6163381									
3510	A	6166891									
3512	C	6170403									
3513	E	6173916									
3514	B	6177430									
3514	E	6180944									
3515	E	6184459									
3515	E	6187974									
3516	E	6191490									
3516	B	6195006									
3519	D	6198525									
3521	D	6202046									
3521	E	6205567									
3523	D	6209090									
3524	C	6212614									
3526	D	6216140									
3526	B	6219666									
3527	A	6223193									
3528	B	6226721									
3530	E	6230251									
3531	D	6233782									
3532	D	6237314									
3533	E	6240847									
3534	B	6244381									
3535	C	6247916									
3535	A	6251451									
3535	E	6254986									
3537	B	6258523									
3537	C	6262060									
3538	D	6265598									
3539	E	6269137									
3539	E	6272676									
3540	A	6276216									
3540	E	6279756									
3540	E	6283296									
3540	C	6286836									
3541	B	6290377									
3543	C	6293920									
3546	E	6297466									
3546	D	6301012									
3547	A	6304559									
3547	D	6308106									
3547	A	6311653									
3550	A	6315203									
3550	A	6318753									
3551	E	6322304									
3551	B	6325855									
3551	E	6329406									
3552	C	6332958									
3554	A	6336512									
3554	A	6340066									
3558	C	6343624									
3560	B	6347184									
3560	C	6350744									
3561	D	6354305									
3564	B	6357869									
3565	D	6361434									
3565	C	6364999									
3566	E	6368565									
3568	A	6372133									
3571	A	6375704									
3571	D	6379275									
3571	C	6382846									
3573	C	6386419									
3574	C	6389993									
3574	E	6393567									
3575	B	6397142									
3576	A	6400718									
3577	C	6404295									
3579	A	6407874									
3579	C	6411453									
3580	A	6415033									
3581	D	6418614									
3581	A	6422195									
3584	A	6425779									
3585	D	6429364									
3588	A	6432952									
3588	D	6436540									
3588	C	6440128									
3588	A	6443716									
3589	E	6447305									
3589	E	6450894									
3591	A	6454485									
3591	B	6458076									
3595	A	6461671									
3595	E	6465266									
3595	A	6468861									
3596	C	6472457									
3597	B	6476054									
3598	B	6479652									
3599	E	6483251									
3600	D	6486851									
3602	A	6490453									
3602	A	6494055									
3603	E	6497658									
3604	E	6501262									
3605	B	6504867									
3608	D	6508475									
3608	B	6512083									
3610	B	6515693									
3610	B	6519303									
3611	A	6522914									
3612	E	6526526									
3613	E	6530139									
3618	A	6533757									
3618	E	6537375									
3618	B	6540993									
3619	A	6544612									
3620	E	6548232									
3623	B	6551855									
3623	C	6555478									
3623	B	6559101									
3624	A	6562725									
3625	C	6566350									
3626	C	6569976									
3627	C	6573603									
3628	B	6577231									
3629	A	6580860									
3629	B	6584489									
3630	E	6588119									
3630	D	6591749									
3632	A	6595381									
3633	D	6599014									
3634	C	6602648									
3635	A	6606283									
3637	E	6609920									
3637	C	6613557									
3640	D	6617197									
3640	B	6620837									
3641	D	6624478									
3642	B	6628120									
3644	E	6631764									
3645	B	6635409									
3646	A	6639055									
3647	B	6642702									
3647	B	6646349									
3647	E	6649996									
3648	E	6653644									
3649	E	6657293									
3651	E	6660944									
3651	A	6664595									
3653	A	6668248									
3653	C	6671901									
3656	A	6675557									
3656	E	6679213									
3659	D	6682872									
3660	B	6686532									
3661	E	6690193									
3661	A	6693854									
3662	B	6697516									
3663	D	6701179									
3663	B	6704842									
3664	A	6708506									
3664	E	6712170									
3665	A	6715835									
3666	D	6719501									
3666	A	6723167									
3667	E	6726834									
3667	A	6730501									
3667	C	6734168									
3668	D	6737836									
3668	D	6741504									
3668	A	6745172									
3669	D	6748841									
3670	E	6752511									
3670	A	6756181									
3670	B	6759851									
3671	C	6763522									
3672	B	6767194									
3673	D	6770867									
3674	C	6774541									
3675	C	6778216									
3676	E	6781892									
3676	B	6785568									
3676	C	6789244									
3677	E	6792921									
3678	D	6796599									
3679	B	6800278									
3679	E	6803957									
3682	E	6807639									
3683	D	6811322									
3684	D	6815006									
3684	D	6818690									
3687	C	6822377									
3687	E	6826064									
3687	E	6829751									
3687	A	6833438									
3689	A	6837127									
3689	D	6840816									
3692	C	6844508									
3692	C	6848200									
3693	B	6851893									
3698	D	6855591									
3699	D	6859290									
3700	B	6862990									
3702	E	6866692									
3706	C	6870398									
3706	D	6874104									
3707	A	6877811									
3709	E	6881520									
3711	B	6885231									
3711	E	6888942									
3711	D	6892653									
3714	E	6896367									
3714	E	6900081									
3717	E	6903798									
3718	C	6907516									
3719	E	6911235									
3720	C	6914955									
3720	C	6918675									
3721	A	6922396									
3722	A	6926118									
3722	E	6929840									
3722	B	6933562									
3723	E	6937285									
3725	B	6941010									
3725	E	6944735									
3726	C	6948461									
3726	D	6952187									
3726	B	6955913									
3726	A	6959639									
3727	B	6963366									
3727	A	6967093									
3728	E	6970821									
3729	C	6974550									
3730	A	6978280									
3731	D	6982011									
3731	A	6985742									
3731	C	6989473									
3731	D	6993204									
3732	B	6996936									
3732	D	7000668									
3732	E	7004400									
3734	C	7008134									
3735	C	7011869									
3736	B	7015605									
3737	B	7019342									
3738	D	7023080									
3740	E	7026820									
3740	C	7030560									
3742	C	7034302									
3742	C	7038044									
3743	B	7041787									
3743	A	7045530									
3744	C	7049274									
3746	E	7053020									
3747	E	7056767									
3748	B	7060515									
3748	C	7064263									
3748	C	7068011									
3749	E	7071760									
3749	E	7075509									
3750	A	7079259									
3751	A	7083010									
3754	B	7086764									
3754	D	7090518									
3755	B	7094273									
3758	E	7098031									
3760	C	7101791									
3761	B	7105552									
3762	E	7109314									
3762	B	7113076									
3763	D	7116839									
3763	D	7120602									
3763	A	7124365									
3764	A	7128129									
3765	B	7131894									
3766	E	7135660									
3766	D	7139426									
3767	C	7143193									
3769	B	7146962									
3769	C	7150731									
3770	C	7154501									
3770	B	7158271									
3770	E	7162041									
3771	E	7165812									
3771	B	7169583									
3773	E	7173356									
3773	E	7177129									
3774	E	7180903									
3774	C	7184677									
3775	E	7188452									
3776	B	7192228									
3777	E	7196005									
3777	D	7199782									
3777	C	7203559									
3777	A	7207336									
3777	B	7211113									
3778	B	7214891									
3781	D	7218672									
3782	C	7222454									
3784	E	7226238									
3784	D	7230022									
3786	B	7233808									
3787	A	7237595									
3788	A	7241383									
3788	C	7245171									
3789	B	7248960									
3794	B	7252754									
3795	B	7256549									
3796	E	7260345									
3796	D	7264141									
3797	C	7267938									
3798	A	7271736									
3798	C	7275534									
3799	E	7279333									
3799	C	7283132									
3799	B	7286931									
3800	E	7290731									
3800	B	7294531									
3800	A	7298331									
3800	D	7302131									
3801	B	7305932									
3803	A	7309735									
3803	C	7313538									
3804	B	7317342									
3805	C	7321147									
3805	B	7324952									
3806	D	7328758									
3806	A	7332564									
3806	D	7336370									
3806	C	7340176									
3809	A	7343985									
3809	E	7347794									
3810	D	7351604									
3811	B	7355415									
3812	E	7359227									
3813	B	7363040									
3813	E	7366853									
3813	B	7370666									
3817	A	7374483									
3818	A	7378301									
3818	D	7382119									
3819	A	7385938									
3820	A	7389758									
3820	E	7393578									
3820	D	7397398									
3821	C	7401219									
3821	B	7405040									
3823	C	7408863									
3825	A	7412688									
3825	A	7416513									
3825	B	7420338									
3825	E	7424163									
3826	B	7427989									
3826	D	7431815									
3827	B	7435642									
3827	E	7439469									
3827	C	7443296									
3828	D	7447124									
3829	D	7450953									
3829	B	7454782									
3832	B	7458614									
3832	A	7462446									
3833	D	7466279									
3833	C	7470112									
3833	E	7473945									
3834	B	7477779									
3834	B	7481613									
3836	D	7485449									
3836	E	7489285									
3836	C	7493121									
3837	A	7496958									
3838	C	7500796									
3839	E	7504635									
3841	B	7508476									
3841	B	7512317									
3841	A	7516158									
3842	E	7520000									
3844	E	7523844									
3844	C	7527688									
3844	C	7531532									
3846	D	7535378									
3847	C	7539225									
3848	B	7543073									
3849	E	7546922									
3849	C	7550771									
3850	E	7554621									
3850	A	7558471									
3852	E	7562323									
3852	A	7566175									
3854	D	7570029									
3856	A	7573885									
3857	C	7577742									
3858	A	7581600									
3860	A	7585460									
3861	A	7589321									
3861	B	7593182									
3861	A	7597043									
3862	E	7600905									
3863	A	7604768									
3863	A	7608631									
3863	D	7612494									
3866	A	7616360									
3867	A	7620227									
3868	B	7624095									
3869	E	7627964									
3869	C	7631833									
3871	C	7635704									
3871	B	7639575									
3871	E	7643446									
3873	A	7647319									
3876	A	7651195									
3878	E	7655073									
3882	A	7658955									
3882	D	7662837									
3883	C	7666720									
3884	B	7670604									
3885	C	7674489									
3886	B	7678375									
3888	E	7682263									
3890	A	7686153									
3891	E	7690044									
3893	B	7693937									
3894	D	7697831									
3895	A	7701726									
3896	E	7705622									
3898	B	7709520									
3899	A	7713419									
3902	C	7717321									
3903	D	7721224									
3905	A	7725129									
3907	E	7729036									
3908	B	7732944									
3908	D	7736852									
3911	C	7740763									
3911	C	7744674									
3912	D	7748586									
3913	B	7752499									
3913	B	7756412									
3913	E	7760325									
3913	D	7764238									
3914	B	7768152									
3915	C	7772067									
3916	D	7775983									
3916	B	7779899									
3917	E	7783816									
3917	D	7787733									
3918	B	7791651									
3918	C	7795569									
3919	D	7799488									
3922	C	7803410									
3922	D	7807332									
3922	B	7811254									
3923	C	7815177									
3924	A	7819101									
3925	A	7823026									
3925	B	7826951									
3927	E	7830878									
3929	B	7834807									
3929	C	7838736									
3932	A	7842668									
3934	D	7846602									
3937	B	7850539									
3937	A	7854476									
3937	B	7858413									
3938	C	7862351									
3938	C	7866289									
3939	D	7870228									
3943	C	7874171									
3944	C	7878115									
3945	E	7882060									
3946	D	7886006									
3948	E	7889954									
3948	B	7893902									
3949	A	7897851									
3949	D	7901800									
3950	A	7905750									
3952	D	7909702									
3953	D	7913655									
3953	A	7917608									
3954	A	7921562									
3954	B	7925516									
3956	B	7929472									
3959	A	7933431									
3960	D	7937391									
3961	B	7941352									
3961	D	7945313									
3961	A	7949274									
3963	A	7953237									
3965	C	7957202									
3966	E	7961168									
3967	B	7965135									
3967	D	7969102									
3968	E	7973070									
3970	D	7977040									
3970	B	7981010									
3971	A	7984981									
3973	C	7988954									
3973	A	7992927									
3974	C	7996901									
3975	C	8000876									
3975	E	8004851									
3976	B	8008827									
3976	C	8012803									
3978	C	8016781									
3979	A	8020760									
3980	E	8024740									
3981	D	8028721									
3981	B	8032702									
3981	E	8036683									
3982	B	8040665									
3983	A	8044648									
3983	A	8048631									
3984	C	8052615									
3984	B	8056599									
3984	A	8060583									
3985	D	8064568									
3991	D	8068559									
3992	A	8072551									
3992	C	8076543									
3992	E	8080535									
3993	B	8084528									
3993	C	8088521									
3996	E	8092517									
3996	B	8096513									
4002	B	8100515									
4003	E	8104518									
4003	D	8108521									
4003	A	8112524									
4004	E	8116528									
4004	D	8120532									
4004	D	8124536									
4005	A	8128541									
4006	E	8132547									
4007	C	8136554									
4008	D	8140562									
4009	E	8144571									
4011	D	8148582									
4012	B	8152594									
4014	D	8156608									
4014	C	8160622									
4014	D	8164636									
4015	E	8168651									
4016	E	8172667									
4017	E	8176684									
4018	C	8180702									
4018	C	8184720									
4018	C	8188738									
4020	D	8192758									
4021	B	8196779									
4022	C	8200801									
4024	D	8204825									
4024	D	8208849									
4024	A	8212873									
4025	D	8216898									
4027	A	8220925									
4028	A	8224953									
4029	D	8228982									
4029	C	8233011									
4029	A	8237040									
4033	C	8241073									
4033	A	8245106									
4033	B	8249139									
4034	E	8253173									
4034	C	8257207									
4036	D	8261243									
4038	D	8265281									
4038	C	8269319									
4039	D	8273358									
4039	A	8277397									
4041	C	8281438									
4041	E	8285479									
4043	E	8289522									
4043	D	8293565									
4044	D	8297609									
4046	A	8301655									
4046	C	8305701									
4048	C	8309749									
4048	E	8313797									
4048	B	8317845									
4049	D	8321894									
4050	E	8325944									
4050	D	8329994									
4051	C	8334045									
4051	C	8338096									
4053	C	8342149									
4054	D	8346203									
4055	E	8350258									
4055	B	8354313									
4057	A	8358370									
4058	D	8362428									
4058	E	8366486									
4059	A	8370545									
4059	E	8374604									
4060	A	8378664									
4060	C	8382724									
4060	A	8386784									
4062	E	8390846									
4062	B	8394908									
4062	E	8398970									
4062	B	8403032									
4063	A	8407095									
4064	C	8411159									
4065	B	8415224									
4065	C	8419289									
4065	A	8423354									
4066	E	8427420									
4067	C	8431487									
4069	A	8435556									
4069	B	8439625									
4069	A	8443694									
4071	A	8447765									
4071	E	8451836									
4073	A	8455909									
4074	B	8459983									
4075	A	8464058									
4075	B	8468133									
4076	B	8472209									
4077	D	8476286									
4077	D	8480363									
4077	C	8484440									
4078	C	8488518									
4081	A	8492599									
4085	B	8496684									
4087	E	8500771									
4087	C	8504858									
4088	B	8508946									
4088	D	8513034									
4089	E	8517123									
4089	D	8521212									
4090	E	8525302									
4090	A	8529392									
4092	C	8533484									
4092	A	8537576									
4093	C	8541669									
4093	E	8545762									
4094	E	8549856									
4094	E	8553950									
4095	E	8558045									
4098	D	8562143									
4098	C	8566241									
4099	C	8570340									
4099	C	8574439									
4099	A	8578538									
4100	B	8582638									
4102	A	8586740									
4102	B	8590842									
4102	D	8594944									
4103	B	8599047									
4103	A	8603150									
4103	B	8607253									
4105	B	8611358									
4105	C	8615463									
4106	B	8619569									
4107	A	8623676									
4108	B	8627784									
4111	B	8631895									
4112	B	8636007									
4113	B	8640120									
4114	B	8644234									
4114	A	8648348									
4114	B	8652462									
4115	A	8656577									
4116	B	8660693									
4116	C	8664809									
4116	B	8668925									
4116	C	8673041									
4119	C	8677160									
4121	E	8681281									
4121	E	8685402									
4122	D	8689524									
4124	E	8693648									
4124	E	8697772									
4125	D	8701897									
4125	E	8706022									
4127	D	8710149									
4128	E	8714277									
4129	D	8718406									
4130	B	8722536									
4131	B	8726667									
4132	E	8730799									
4132	D	8734931									
4133	B	8739064									
4134	C	8743198									
4134	C	8747332									
4135	C	8751467									
4136	B	8755603									
4137	C	8759740									
4138	B	8763878									
4138	B	8768016									
4138	A	8772154									
4138	B	8776292									
4138	B	8780430									
4138	A	8784568									
4139	E	8788707									
4140	A	8792847									
4140	E	8796987									
4142	E	8801129									
4143	B	8805272									
4144	E	8809416									
4144	B	8813560									
4145	A	8817705									
4145	D	8821850									
4148	A	8825998									
4148	B	8830146									
4149	E	8834295									
4151	E	8838446									
4152	D	8842598									
4153	D	8846751									
4156	A	8850907									
4157	B	8855064									
4157	B	8859221									
4157	A	8863378									
4158	B	8867536									
4158	A	8871694									
4158	E	8875852									
4159	C	8880011									
4160	C	8884171									
4161	E	8888332									
4162	A	8892494									
4162	B	8896656									
4163	A	8900819									
4164	C	8904983									
4164	E	8909147									
4166	D	8913313									
4167	E	8917480									
4167	A	8921647									
4168	E	8925815									
4169	D	8929984									
4171	C	8934155									
4171	C	8938326									
4171	C	8942497									
4173	E	8946670									
4173	E	8950843									
4174	C	8955017									
4175	D	8959192									
4175	B	8963367									
4176	A	8967543									
4176	A	8971719									
4177	E	8975896									
4177	B	8980073									
4178	E	8984251									
4179	C	8988430									
4180	A	8992610									
4180	B	8996790									
4180	C	9000970									
4181	C	9005151									
4183	E	9009334									
4183	C	9013517									
4186	B	9017703									
4186	D	9021889									
4188	D	9026077									
4188	B	9030265									
4190	C	9034455									
4192	E	9038647									
4192	E	9042839									
4193	A	9047032									
4193	D	9051225									
4195	C	9055420									
4198	B	9059618									
4198	E	9063816									
4199	E	9068015									
4201	D	9072216									
4201	C	9076417									
4203	B	9080620									
4203	C	9084823									
4204	B	9089027									
4205	D	9093232									
4207	B	9097439									
4207	B	9101646									
4207	E	9105853									
4207	A	9110060									
4207	C	9114267									
4207	A	9118474									
4208	B	9122682									
4209	C	9126891									
4209	D	9131100									
4213	E	9135313									
4214	B	9139527									
4214	B	9143741									
4216	B	9147957									
4217	A	9152174									
4218	D	9156392									
4219	B	9160611									
4222	B	9164833									
4222	E	9169055									
4223	B	9173278									
4223	A	9177501									
4223	C	9181724									
4223	C	9185947									
4224	E	9190171									
4224	B	9194395									
4225	B	9198620									
4226	B	9202846									
4226	C	9207072									
4227	B	9211299									
4229	E	9215528									
4230	B	9219758									
4231	D	9223989									
4232	C	9228221									
4232	C	9232453									
4234	E	9236687									
4238	E	9240925									
4239	D	9245164									
4240	D	9249404									
4240	B	9253644									
4242	E	9257886									
4242	C	9262128									
4243	E	9266371									
4244	D	9270615									
4247	B	9274862									
4247	A	9279109									
4248	A	9283357									
4251	C	9287608									
4253	B	9291861									
4254	E	9296115									
4255	E	9300370									
4256	D	9304626									
4257	B	9308883									
4258	D	9313141									
4258	D	9317399									
4260	C	9321659									
4261	A	9325920									
4261	A	9330181									
4262	D	9334443									
4262	B	9338705									
4263	B	9342968									
4263	D	9347231									
4265	B	9351496									
4265	C	9355761									
4265	D	9360026									
4267	C	9364293									
4267	E	9368560									
4271	B	9372831									
4271	A	9377102									
4274	E	9381376									
4274	D	9385650									
4275	D	9389925									
4275	E	9394200									
4276	E	9398476									
4276	E	9402752									
4277	C	9407029									
4277	B	9411306									
4277	D	9415583									
4278	A	9419861									
4278	A	9424139									
4283	B	9428422									
4283	C	9432705									
4284	E	9436989									
4284	B	9441273									
4285	A	9445558									
4286	E	9449844									
4287	B	9454131									
4287	C	9458418									
4287	D	9462705									
4289	E	9466994									
4289	D	9471283									
4290	D	9475573									
4291	E	9479864									
4292	A	9484156									
4293	D	9488449									
4293	C	9492742									
4293	B	9497035									
4293	A	9501328									
4293	C	9505621									
4296	B	9509917									
4297	B	9514214									
4298	E	9518512									
4300	E	9522812									
4300	D	9527112									
4302	C	9531414									
4302	A	9535716									
4303	A	9540019									
4303	B	9544322									
4305	B	9548627									
4307	C	9552934									
4307	A	9557241									
4309	B	9561550									
4309	A	9565859									
4310	C	9570169									
4311	E	9574480									
4312	E	9578792									
4312	C	9583104									
4313	D	9587417									
4316	A	9591733									
4317	A	9596050									
4317	D	9600367									
4317	A	9604684									
4317	E	9609001									
4318	C	9613319									
4319	A	9617638									
4320	E	9621958									
4321	B	9626279									
4322	D	9630601									
4322	E	9634923									
4322	C	9639245									
4323	D	9643568									
4323	D	9647891									
4324	C	9652215									
4324	B	9656539									
4325	C	9660864									
4326	D	9665190									
4326	E	9669516									
4327	D	9673843									
4328	E	9678171									
4329	C	9682500									
4329	C	9686829									
4331	C	9691160									
4331	E	9695491									
4333	D	9699824									
4335	B	9704159									
4335	B	9708494									
4336	C	9712830									
4337	E	9717167									
4342	B	9721509									
4342	D	9725851									
4343	C	9730194									
4344	E	9734538									
4344	D	9738882									
4345	B	9743227									
4345	E	9747572									
4346	B	9751918									
4347	C	9756265									
4348	A	9760613									
4349	D	9764962									
4349	C	9769311									
4351	B	9773662									
4352	C	9778014									
4354	C	9782368									
4354	D	9786722									
4354	E	9791076									
4356	E	9795432									
4356	E	9799788									
4356	B	9804144									
4357	B	9808501									
4357	A	9812858									
4357	A	9817215									
4357	C	9821572									
4358	B	9825930									
4359	B	9830289									
4359	A	9834648									
4360	E	9839008									
4360	B	9843368									
4361	C	9847729									
4361	A	9852090									
4362	B	9856452									
4362	D	9860814									
4362	C	9865176									
4362	A	9869538									
4362	C	9873900									
4363	B	9878263									
4364	B	9882627									
4364	E	9886991									
4365	A	9891356									
4365	B	9895721									
4366	D	9900087									
4367	D	9904454									
4368	B	9908822									
4369	A	9913191									
4369	E	9917560									
4369	A	9921929									
4370	B	9926299									
4370	E	9930669									
4372	B	9935041									
4373	D	9939414									
4374	C	9943788									
4374	D	9948162									
4375	D	9952537									
4375	D	9956912									
4376	C	9961288									
4378	D	9965666									
4379	A	9970045									
4380	C	9974425									
4380	C	9978805									
4381	C	9983186									
4382	A	9987568									
4383	C	9991951									
4383	E	9996334									
4386	E	10000720									
4386	C	10005106									
4386	D	10009492									
